# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/klimatologie/onderzoeksgegevens/homogeen_260/index.html> of de Centraal Nederland Temperatuur <http://www.knmi.nl/klimatologie/onderzoeksgegevens/CNT/>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 260:         5.180       52.100       1.90  DE BILT
# 310:         3.596       51.442       8.00  VLISSINGEN
# 
# YYYYMMDD = datum (YYYY=jaar,MM=maand,DD=dag); 
# HH       = tijd (HH=uur, UT.12 UT=13 MET, 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT; 
# FX       = Hoogste windstoot (in 0.1 m/s) over het afgelopen uurvak; 
# RH       = Uursom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm); 
# 
# STN,YYYYMMDD,   HH,   FX,   RH
# 
  310,20191115,    4,   70,    0
  310,20191115,    5,   90,    0
  310,20191115,    6,  100,    0
  310,20191115,    7,  100,    0
  310,20191115,    8,  110,    0
  310,20191115,    9,  110,    0
  310,20191115,   10,  100,    0
  310,20191115,   11,  100,    0
  310,20191115,   12,  120,    0
  310,20191115,   13,  130,    0
  310,20191115,   14,  110,   -1
  310,20191115,   15,  110,   -1
  310,20191115,   16,  110,    0
  310,20191115,   17,  100,    0
  310,20191115,   18,  110,    0
  310,20191115,   19,  110,    0
  310,20191115,   20,  100,    0
  310,20191115,   21,   90,    0
  310,20191115,   22,   60,    0
  310,20191115,   23,   70,    0
  310,20191115,   24,   80,    0
  310,20191116,    1,   90,    0
  310,20191116,    2,   90,    0
  310,20191116,    3,  100,    0
  310,20191116,    4,   80,    0
  310,20191116,    5,   80,    0
  310,20191116,    6,   50,    0
  310,20191116,    7,   40,    0
  310,20191116,    8,   60,    0
  310,20191116,    9,   50,    0
  310,20191116,   10,   70,    0
  310,20191116,   11,   60,    0
  310,20191116,   12,   60,    0
  310,20191116,   13,   60,    0
  310,20191116,   14,   60,    0
  310,20191116,   15,   50,    0
  310,20191116,   16,   80,    0
  310,20191116,   17,   80,    0
  310,20191116,   18,   70,    0
  310,20191116,   19,   80,    0
  310,20191116,   20,   80,    0
  310,20191116,   21,   80,    0
  310,20191116,   22,   70,    0
  310,20191116,   23,   70,    0
  310,20191116,   24,   70,    0
  310,20191117,    1,   60,    0
  310,20191117,    2,   60,    0
  310,20191117,    3,   70,    0
  310,20191117,    4,   60,    0
  310,20191117,    5,   60,    0
  310,20191117,    6,   60,    0
  310,20191117,    7,   70,    0
  310,20191117,    8,   60,    0
  310,20191117,    9,   40,    0
  310,20191117,   10,   20,    0
  310,20191117,   11,   40,    0
  310,20191117,   12,   30,    0
  310,20191117,   13,   40,    0
  310,20191117,   14,   40,    0
  310,20191117,   15,   40,    0
  310,20191117,   16,   30,    0
  310,20191117,   17,   30,    0
  310,20191117,   18,   40,    0
  310,20191117,   19,   40,    0
  310,20191117,   20,   40,    0
  310,20191117,   21,   40,    0
  310,20191117,   22,   40,    0
  310,20191117,   23,   40,    0
  310,20191117,   24,   30,    0
  310,20191118,    1,   30,    0
  310,20191118,    2,   30,    0
  310,20191118,    3,   30,    0
  310,20191118,    4,   40,    0
  310,20191118,    5,   40,    0
  310,20191118,    6,   40,    0
  310,20191118,    7,   60,    0
  310,20191118,    8,   50,    0
  310,20191118,    9,   50,    0
  310,20191118,   10,   70,    0
  310,20191118,   11,   60,    0
  310,20191118,   12,   70,    6
  310,20191118,   13,  120,   22
  310,20191118,   14,  140,    6
  310,20191118,   15,  150,   -1
  310,20191118,   16,  140,    0
  310,20191118,   17,  140,   -1
  310,20191118,   18,  120,    6
  310,20191118,   19,  130,    7
  310,20191118,   20,  120,   -1
  310,20191118,   21,  110,    0
  310,20191118,   22,  140,    4
  310,20191118,   23,  100,   -1
  310,20191118,   24,  100,    0
  310,20191119,    1,  110,    0
  310,20191119,    2,  100,   -1
  310,20191119,    3,  100,    0
  310,20191119,    4,  110,    0
  310,20191119,    5,   90,    0
  310,20191119,    6,   80,    0
  310,20191119,    7,   90,    0
  310,20191119,    8,   90,    0
  310,20191119,    9,  130,   23
  310,20191119,   10,  100,   -1
  310,20191119,   11,   70,    0
  310,20191119,   12,   80,    0
  310,20191119,   13,   80,    0
  310,20191119,   14,   80,    0
  310,20191119,   15,   70,    0
  310,20191119,   16,   60,    0
  310,20191119,   17,   60,    0
  310,20191119,   18,   50,    0
  310,20191119,   19,   50,    0
  310,20191119,   20,   50,    0
  310,20191119,   21,   40,    0
  310,20191119,   22,   60,    0
  310,20191119,   23,   50,    0
  310,20191119,   24,   60,    0
  310,20191120,    1,   60,    0
  310,20191120,    2,   50,    0
  310,20191120,    3,   50,    0
  310,20191120,    4,   60,    0
  310,20191120,    5,   70,    0
  310,20191120,    6,   70,    0
  310,20191120,    7,   60,    0
  310,20191120,    8,   70,    0
  310,20191120,    9,   80,    0
  310,20191120,   10,  100,    0
  310,20191120,   11,   90,    0
  310,20191120,   12,   80,    0
  310,20191120,   13,   80,    0
  310,20191120,   14,   80,    0
  310,20191120,   15,   90,    0
  310,20191120,   16,  100,    0
  310,20191120,   17,  100,    0
  310,20191120,   18,  110,    0
  310,20191120,   19,  110,    0
  310,20191120,   20,  120,    0
  310,20191120,   21,  120,    0
  310,20191120,   22,  110,    0
  310,20191120,   23,  100,    0
  310,20191120,   24,   90,    0
  310,20191121,    1,  100,    0
  310,20191121,    2,  110,    0
  310,20191121,    3,  100,    0
  310,20191121,    4,  100,    0
  310,20191121,    5,  100,    0
  310,20191121,    6,  100,    0
  310,20191121,    7,   90,    0
  310,20191121,    8,  110,    0
  310,20191121,    9,  100,    0
  310,20191121,   10,  110,    0
  310,20191121,   11,  110,    0
  310,20191121,   12,  110,    0
  310,20191121,   13,  100,    0
  310,20191121,   14,   90,    0
  310,20191121,   15,   80,    0
  310,20191121,   16,   90,    0
  310,20191121,   17,  100,    0
  310,20191121,   18,  110,    0
  310,20191121,   19,  110,    0
  310,20191121,   20,  100,    0
  310,20191121,   21,   90,    0
  310,20191121,   22,   90,    0
  310,20191121,   23,   90,    0
  310,20191121,   24,   80,    1
  310,20191122,    1,   80,    1
  310,20191122,    2,   90,    0
  310,20191122,    3,   80,    0
  310,20191122,    4,   80,    0
  310,20191122,    5,   80,    0
  310,20191122,    6,   90,    0
  310,20191122,    7,   90,    0
  310,20191122,    8,  100,    0
  310,20191122,    9,  100,    0
  310,20191122,   10,  120,    0
  310,20191122,   11,  100,    0
  310,20191122,   12,   90,    0
  310,20191122,   13,  110,    0
  310,20191122,   14,   90,    0
  310,20191122,   15,   80,    0
  310,20191122,   16,  100,    0
  310,20191122,   17,  120,    0
  310,20191122,   18,  120,    0
  310,20191122,   19,  120,    0
  310,20191122,   20,  130,    0
  310,20191122,   21,  130,    0
  310,20191122,   22,  120,    0
  310,20191122,   23,  130,    0
  310,20191122,   24,  120,   -1
  310,20191123,    1,  130,   -1
  310,20191123,    2,  140,    8
  310,20191123,    3,  140,    2
  310,20191123,    4,  140,   -1
  310,20191123,    5,  130,   -1
  310,20191123,    6,  140,   -1
  310,20191123,    7,  120,   -1
  310,20191123,    8,  120,    0
  310,20191123,    9,  110,   -1
  310,20191123,   10,  100,   -1
  310,20191123,   11,   70,    0
  310,20191123,   12,   90,    0
  310,20191123,   13,   90,    0
  310,20191123,   14,   90,    0
  310,20191123,   15,   90,    0
  310,20191123,   16,   90,    0
  310,20191123,   17,   90,    0
  310,20191123,   18,   80,    0
  310,20191123,   19,   90,    0
  310,20191123,   20,   80,    0
  310,20191123,   21,   80,    0
  310,20191123,   22,   80,    0
  310,20191123,   23,   70,    0
  310,20191123,   24,   60,    0
  310,20191124,    1,   50,    0
  310,20191124,    2,   50,    0
  310,20191124,    3,   30,    0
  310,20191124,    4,   30,    0
  310,20191124,    5,   40,    0
  310,20191124,    6,   40,    0
  310,20191124,    7,   40,    0
  310,20191124,    8,   60,    0
  310,20191124,    9,   70,    0
  310,20191124,   10,   70,    0
  310,20191124,   11,   70,    0
  310,20191124,   12,   60,    0
  310,20191124,   13,   50,    0
  310,20191124,   14,   50,    0
  310,20191124,   15,   50,    0
  310,20191124,   16,   50,    0
  310,20191124,   17,   40,    0
  310,20191124,   18,   60,    0
  310,20191124,   19,   60,    0
  310,20191124,   20,   60,    0
  310,20191124,   21,   60,    0
  310,20191124,   22,   60,    0
  310,20191124,   23,   70,    0
  310,20191124,   24,   80,    0
  310,20191125,    1,   70,    0
  310,20191125,    2,   60,    0
  310,20191125,    3,   80,    0
  310,20191125,    4,   90,    0
  310,20191125,    5,   80,    0
  310,20191125,    6,   70,    0
  310,20191125,    7,   80,    0
  310,20191125,    8,   90,    0
  310,20191125,    9,   90,    0
  310,20191125,   10,   80,    0
  310,20191125,   11,   80,    0
  310,20191125,   12,  100,    0
  310,20191125,   13,   80,    0
  310,20191125,   14,   80,    0
  310,20191125,   15,   70,    0
  310,20191125,   16,   80,    0
  310,20191125,   17,   70,    0
  310,20191125,   18,   70,    0
  310,20191125,   19,   90,    0
  310,20191125,   20,   80,   -1
  310,20191125,   21,   80,    0
  310,20191125,   22,   80,    0
  310,20191125,   23,   90,    0
  310,20191125,   24,   90,   -1
  310,20191126,    1,   90,   -1
  310,20191126,    2,   90,    0
  310,20191126,    3,   80,    0
  310,20191126,    4,   90,    0
  310,20191126,    5,   90,    0
  310,20191126,    6,   90,    0
  310,20191126,    7,   80,    0
  310,20191126,    8,   80,    0
  310,20191126,    9,   80,    0
  310,20191126,   10,  100,   -1
  310,20191126,   11,  100,    0
  310,20191126,   12,  120,    0
  310,20191126,   13,  130,    0
  310,20191126,   14,  130,    2
  310,20191126,   15,  110,    3
  310,20191126,   16,  120,   -1
  310,20191126,   17,  120,    0
  310,20191126,   18,  130,    0
  310,20191126,   19,  120,    0
  310,20191126,   20,  120,    1
  310,20191126,   21,  110,   -1
  310,20191126,   22,  100,    0
  310,20191126,   23,  110,    0
  310,20191126,   24,  100,    0
  310,20191127,    1,   90,    4
  310,20191127,    2,   80,   17
  310,20191127,    3,  110,    5
  310,20191127,    4,  100,    9
  310,20191127,    5,  110,   21
  310,20191127,    6,  130,    3
  310,20191127,    7,  130,   -1
  310,20191127,    8,  140,    0
  310,20191127,    9,  140,    1
  310,20191127,   10,  150,   -1
  310,20191127,   11,  160,   -1
  310,20191127,   12,  150,   -1
  310,20191127,   13,  140,    0
  310,20191127,   14,  130,    0
  310,20191127,   15,  120,   -1
  310,20191127,   16,  120,    1
  310,20191127,   17,  130,    2
  310,20191127,   18,  160,    9
  310,20191127,   19,  200,    6
  310,20191127,   20,  190,   -1
  310,20191127,   21,  190,   -1
  310,20191127,   22,  140,   -1
  310,20191127,   23,  150,    2
  310,20191127,   24,  160,   -1
  310,20191128,    1,  140,    0
  310,20191128,    2,  140,    2
  310,20191128,    3,  130,    5
  310,20191128,    4,  160,   -1
  310,20191128,    5,  150,    0
  310,20191128,    6,  130,    0
  310,20191128,    7,  140,    0
  310,20191128,    8,  150,    3
  310,20191128,    9,  150,    8
  310,20191128,   10,  170,   22
  310,20191128,   11,  150,   20
  310,20191128,   12,  140,   11
  310,20191128,   13,  140,    3
  310,20191128,   14,  130,    5
  310,20191128,   15,  120,    5
  310,20191128,   16,  110,    5
  310,20191128,   17,  100,   14
  310,20191128,   18,   80,    8
  310,20191128,   19,   70,    3
  310,20191128,   20,   90,   11
  310,20191128,   21,   70,   14
  310,20191128,   22,   90,   13
  310,20191128,   23,   80,    3
  310,20191128,   24,   70,    2
  310,20191129,    1,   70,   -1
  310,20191129,    2,   50,    0
  310,20191129,    3,   70,    0
  310,20191129,    4,   60,    0
  310,20191129,    5,   60,    0
  310,20191129,    6,   70,   -1
  310,20191129,    7,   70,    1
  310,20191129,    8,   70,    1
  310,20191129,    9,   70,   -1
  310,20191129,   10,   80,    3
  310,20191129,   11,   60,    0
  310,20191129,   12,   80,    0
  310,20191129,   13,   90,   -1
  310,20191129,   14,   90,    0
  310,20191129,   15,   80,    0
  310,20191129,   16,   90,    0
  310,20191129,   17,   60,    0
  310,20191129,   18,   50,    0
  310,20191129,   19,   60,    0
  310,20191129,   20,   70,   -1
  310,20191129,   21,   50,    0
  310,20191129,   22,   40,   10
  310,20191129,   23,   20,    0
  310,20191129,   24,   50,    0
  310,20191130,    1,   40,    0
  310,20191130,    2,   40,    3
  310,20191130,    3,   50,    0
  310,20191130,    4,   40,    0
  310,20191130,    5,   40,    0
  310,20191130,    6,   20,    0
  310,20191130,    7,   20,    0
  310,20191130,    8,   20,    0
  310,20191130,    9,   30,    0
  310,20191130,   10,   30,    0
  310,20191130,   11,   30,    0
  310,20191130,   12,   40,    0
  310,20191130,   13,   40,    0
  310,20191130,   14,   40,    0
  310,20191130,   15,   50,    0
  310,20191130,   16,   50,    0
  310,20191130,   17,   50,    0
  310,20191130,   18,   70,    0
  310,20191130,   19,   60,    0
  310,20191130,   20,   60,    0
  310,20191130,   21,   70,    0
  310,20191130,   22,   70,    0
  310,20191130,   23,   80,    0
  310,20191130,   24,   70,    0
  310,20191201,    1,   60,    0
  310,20191201,    2,   80,    0
  310,20191201,    3,   80,    0
  310,20191201,    4,   70,    0
  310,20191201,    5,   90,    0
  310,20191201,    6,  100,    0
  310,20191201,    7,  100,    0
  310,20191201,    8,  100,    0
  310,20191201,    9,   90,    0
  310,20191201,   10,   90,    0
  310,20191201,   11,   90,    0
  310,20191201,   12,   90,    0
  310,20191201,   13,  100,    0
  310,20191201,   14,  100,    0
  310,20191201,   15,   90,    0
  310,20191201,   16,   70,    0
  310,20191201,   17,   70,    0
  310,20191201,   18,   60,    0
  310,20191201,   19,   50,    0
  310,20191201,   20,   40,    0
  310,20191201,   21,   40,    0
  310,20191201,   22,   30,    0
  310,20191201,   23,   30,    0
  310,20191201,   24,   40,    0
  310,20191202,    1,   40,    0
  310,20191202,    2,   50,    0
  310,20191202,    3,   40,    0
  310,20191202,    4,   30,    2
  310,20191202,    5,   30,   -1
  310,20191202,    6,   80,    1
  310,20191202,    7,   60,    0
  310,20191202,    8,   50,    0
  310,20191202,    9,   80,    1
  310,20191202,   10,   50,    2
  310,20191202,   11,  100,    2
  310,20191202,   12,  110,    0
  310,20191202,   13,   90,   -1
  310,20191202,   14,   90,   -1
  310,20191202,   15,   80,    0
  310,20191202,   16,   70,    0
  310,20191202,   17,   60,    0
  310,20191202,   18,   50,    0
  310,20191202,   19,   40,    0
  310,20191202,   20,   50,    0
  310,20191202,   21,   50,    0
  310,20191202,   22,   40,    0
  310,20191202,   23,   50,    0
  310,20191202,   24,   60,    0
  310,20191203,    1,   50,    0
  310,20191203,    2,   30,    0
  310,20191203,    3,   30,    0
  310,20191203,    4,   40,    0
  310,20191203,    5,   60,    0
  310,20191203,    6,   60,    0
  310,20191203,    7,   60,    0
  310,20191203,    8,   60,    0
  310,20191203,    9,   60,    0
  310,20191203,   10,   60,    0
  310,20191203,   11,   60,    0
  310,20191203,   12,   60,    0
  310,20191203,   13,   60,    0
  310,20191203,   14,   60,    0
  310,20191203,   15,   60,    0
  310,20191203,   16,   60,    0
  310,20191203,   17,   70,    0
  310,20191203,   18,   70,    0
  310,20191203,   19,   70,    0
  310,20191203,   20,   70,    0
  310,20191203,   21,   80,    0
  310,20191203,   22,   90,    0
  310,20191203,   23,   80,    0
  310,20191203,   24,   80,    0
  310,20191204,    1,   70,    0
  310,20191204,    2,   70,    0
  310,20191204,    3,   60,    0
  310,20191204,    4,   40,    0
  310,20191204,    5,   40,    0
  310,20191204,    6,   30,    0
  310,20191204,    7,   30,    0
  310,20191204,    8,   40,    0
  310,20191204,    9,   40,    0
  310,20191204,   10,   30,    0
  310,20191204,   11,   30,    0
  310,20191204,   12,   30,    0
  310,20191204,   13,   20,    0
  310,20191204,   14,   10,    0
  310,20191204,   15,   10,    0
  310,20191204,   16,   30,    0
  310,20191204,   17,   50,    0
  310,20191204,   18,   50,    0
  310,20191204,   19,   40,    0
  310,20191204,   20,   20,    0
  310,20191204,   21,   30,    0
  310,20191204,   22,   30,    0
  310,20191204,   23,   50,    0
  310,20191204,   24,   50,    0
  310,20191205,    1,   50,    0
  310,20191205,    2,   70,    0
  310,20191205,    3,   70,    0
  310,20191205,    4,   60,    0
  310,20191205,    5,   60,    0
  310,20191205,    6,   60,    0
  310,20191205,    7,   60,    0
  310,20191205,    8,   60,    0
  310,20191205,    9,   70,    0
  310,20191205,   10,   80,    0
  310,20191205,   11,   80,    0
  310,20191205,   12,   80,    0
  310,20191205,   13,   80,    0
  310,20191205,   14,  100,    0
  310,20191205,   15,  100,    0
  310,20191205,   16,  120,    0
  310,20191205,   17,  130,    0
  310,20191205,   18,  130,    0
  310,20191205,   19,  120,    0
  310,20191205,   20,  130,    0
  310,20191205,   21,  130,    0
  310,20191205,   22,  140,   -1
  310,20191205,   23,  150,   -1
  310,20191205,   24,  150,    0
  310,20191206,    1,  160,    0
  310,20191206,    2,  170,    0
  310,20191206,    3,  180,   -1
  310,20191206,    4,  170,    1
  310,20191206,    5,  150,    1
  310,20191206,    6,  150,    3
  310,20191206,    7,  170,   11
  310,20191206,    8,  170,    8
  310,20191206,    9,  170,    1
  310,20191206,   10,  190,    0
  310,20191206,   11,  190,   15
  310,20191206,   12,  170,    1
  310,20191206,   13,  180,    1
  310,20191206,   14,  160,    0
  310,20191206,   15,  170,    0
  310,20191206,   16,  170,    2
  310,20191206,   17,  160,    2
  310,20191206,   18,  160,    7
  310,20191206,   19,  200,    6
  310,20191206,   20,  210,    3
  310,20191206,   21,  200,   -1
  310,20191206,   22,  150,    2
  310,20191206,   23,  160,   -1
  310,20191206,   24,  140,    0
  310,20191207,    1,  140,    0
  310,20191207,    2,  160,    0
  310,20191207,    3,  120,    0
  310,20191207,    4,  120,    0
  310,20191207,    5,  110,    0
  310,20191207,    6,  110,    0
  310,20191207,    7,   90,    0
  310,20191207,    8,  100,    0
  310,20191207,    9,  110,    0
  310,20191207,   10,   90,    0
  310,20191207,   11,  100,    0
  310,20191207,   12,  100,    0
  310,20191207,   13,  100,    0
  310,20191207,   14,   90,    0
  310,20191207,   15,   90,    0
  310,20191207,   16,   90,    0
  310,20191207,   17,  110,    0
  310,20191207,   18,   90,    0
  310,20191207,   19,   90,    0
  310,20191207,   20,  110,    0
  310,20191207,   21,  120,    0
  310,20191207,   22,  130,    0
  310,20191207,   23,  140,    0
  310,20191207,   24,  140,    0
  310,20191208,    1,  150,    0
  310,20191208,    2,  150,    0
  310,20191208,    3,  170,    0
  310,20191208,    4,  180,    0
  310,20191208,    5,  180,   10
  310,20191208,    6,  210,    6
  310,20191208,    7,  200,   -1
  310,20191208,    8,  210,   -1
  310,20191208,    9,  180,    1
  310,20191208,   10,  180,    0
  310,20191208,   11,  200,    0
  310,20191208,   12,  180,    0
  310,20191208,   13,  190,    0
  310,20191208,   14,  190,    0
  310,20191208,   15,  210,    0
  310,20191208,   16,  170,    0
  310,20191208,   17,  170,    0
  310,20191208,   18,  160,    1
  310,20191208,   19,  180,   -1
  310,20191208,   20,  170,    0
  310,20191208,   21,  150,    0
  310,20191208,   22,  150,    1
  310,20191208,   23,  170,    2
  310,20191208,   24,  140,   -1
  310,20191209,    1,  160,   -1
  310,20191209,    2,  180,    0
  310,20191209,    3,  180,   15
  310,20191209,    4,  190,    5
  310,20191209,    5,  140,   10
  310,20191209,    6,  150,    7
  310,20191209,    7,  160,    0
  310,20191209,    8,  140,    3
  310,20191209,    9,  140,    5
  310,20191209,   10,  170,    7
  310,20191209,   11,  180,    5
  310,20191209,   12,  220,    3
  310,20191209,   13,  250,   -1
  310,20191209,   14,  270,    2
  310,20191209,   15,  220,    1
  310,20191209,   16,  180,    0
  310,20191209,   17,  200,   -1
  310,20191209,   18,  150,    0
  310,20191209,   19,  150,    5
  310,20191209,   20,  130,    8
  310,20191209,   21,  140,    3
  310,20191209,   22,  100,    1
  310,20191209,   23,  110,   -1
  310,20191209,   24,  100,    0
  310,20191210,    1,   90,    0
  310,20191210,    2,   60,    0
  310,20191210,    3,   50,    0
  310,20191210,    4,   60,    0
  310,20191210,    5,   80,    0
  310,20191210,    6,   90,    0
  310,20191210,    7,   90,    0
  310,20191210,    8,   90,    0
  310,20191210,    9,  110,    0
  310,20191210,   10,  120,    0
  310,20191210,   11,  120,    0
  310,20191210,   12,  150,    0
  310,20191210,   13,  150,    0
  310,20191210,   14,  160,    0
  310,20191210,   15,  160,    0
  310,20191210,   16,  160,   -1
  310,20191210,   17,  170,   -1
  310,20191210,   18,  190,    0
  310,20191210,   19,  190,    0
  310,20191210,   20,  200,    0
  310,20191210,   21,  190,    0
  310,20191210,   22,  190,    0
  310,20191210,   23,  200,    0
  310,20191210,   24,  190,    0
  310,20191211,    1,  180,    3
  310,20191211,    2,  170,    7
  310,20191211,    3,  110,    2
  310,20191211,    4,  100,    1
  310,20191211,    5,   80,    0
  310,20191211,    6,   70,    0
  310,20191211,    7,   80,    0
  310,20191211,    8,   60,    0
  310,20191211,    9,   70,    0
  310,20191211,   10,   70,    0
  310,20191211,   11,   70,    0
  310,20191211,   12,   70,    0
  310,20191211,   13,   70,    0
  310,20191211,   14,   80,    0
  310,20191211,   15,   70,    0
  310,20191211,   16,   80,    0
  310,20191211,   17,   90,    0
  310,20191211,   18,  100,   -1
  310,20191211,   19,  100,    2
  310,20191211,   20,   80,   -1
  310,20191211,   21,  100,    1
  310,20191211,   22,   90,    0
  310,20191211,   23,   90,    0
  310,20191211,   24,  100,    0
  310,20191212,    1,  100,    0
  310,20191212,    2,   90,    1
  310,20191212,    3,   80,    0
  310,20191212,    4,   80,    0
  310,20191212,    5,   90,   -1
  310,20191212,    6,   90,   -1
  310,20191212,    7,   90,    0
  310,20191212,    8,  100,    0
  310,20191212,    9,  110,    0
  310,20191212,   10,  100,    0
  310,20191212,   11,  110,    0
  310,20191212,   12,  120,    0
  310,20191212,   13,  160,    0
  310,20191212,   14,  170,    0
  310,20191212,   15,  170,    0
  310,20191212,   16,  160,    0
  310,20191212,   17,  180,    0
  310,20191212,   18,  170,   -1
  310,20191212,   19,  170,    1
  310,20191212,   20,  190,    6
  310,20191212,   21,  210,    8
  310,20191212,   22,  210,    2
  310,20191212,   23,  200,    2
  310,20191212,   24,  170,    2
  310,20191213,    1,  160,    0
  310,20191213,    2,  150,    1
  310,20191213,    3,  120,    3
  310,20191213,    4,  110,   21
  310,20191213,    5,  120,   16
  310,20191213,    6,  110,   10
  310,20191213,    7,  100,   -1
  310,20191213,    8,   70,    1
  310,20191213,    9,   60,   -1
  310,20191213,   10,   70,    7
  310,20191213,   11,   70,   22
  310,20191213,   12,  140,   14
  310,20191213,   13,  150,    0
  310,20191213,   14,  150,    0
  310,20191213,   15,  150,    0
  310,20191213,   16,  160,    0
  310,20191213,   17,  150,    2
  310,20191213,   18,  150,   -1
  310,20191213,   19,  140,    0
  310,20191213,   20,  140,    0
  310,20191213,   21,  140,    0
  310,20191213,   22,  120,    0
  310,20191213,   23,  110,    0
  310,20191213,   24,  110,    0
  310,20191214,    1,  120,    5
  310,20191214,    2,   90,   14
  310,20191214,    3,   60,    9
  310,20191214,    4,  100,    6
  310,20191214,    5,  150,   -1
  310,20191214,    6,  190,   -1
  310,20191214,    7,  190,   -1
  310,20191214,    8,  230,    2
  310,20191214,    9,  210,    0
  310,20191214,   10,  200,    0
  310,20191214,   11,  180,    0
  310,20191214,   12,  140,    1
  310,20191214,   13,  180,    6
  310,20191214,   14,  180,   -1
  310,20191214,   15,  260,    0
  310,20191214,   16,  230,    0
  310,20191214,   17,  210,    0
  310,20191214,   18,  180,    0
  310,20191214,   19,  140,    0
  310,20191214,   20,   90,    0
  310,20191214,   21,  120,    0
  310,20191214,   22,  120,    0
  310,20191214,   23,  120,    0
  310,20191214,   24,  140,    0
  310,20191215,    1,  150,    0
  310,20191215,    2,  160,    0
  310,20191215,    3,  170,   24
  310,20191215,    4,  180,   -1
  310,20191215,    5,  180,    0
  310,20191215,    6,  210,    0
  310,20191215,    7,  230,    0
  310,20191215,    8,  190,    0
  310,20191215,    9,  160,    0
  310,20191215,   10,  110,    0
  310,20191215,   11,  130,    0
  310,20191215,   12,  160,    0
  310,20191215,   13,  160,    0
  310,20191215,   14,  230,   20
  310,20191215,   15,  240,   15
  310,20191215,   16,  210,    1
  310,20191215,   17,  110,    0
  310,20191215,   18,  110,    0
  310,20191215,   19,  120,    0
  310,20191215,   20,  140,    0
  310,20191215,   21,  110,    0
  310,20191215,   22,   90,    0
  310,20191215,   23,   90,    0
  310,20191215,   24,   80,    0
  310,20191216,    1,   90,    0
  310,20191216,    2,  100,    0
  310,20191216,    3,  100,    0
  310,20191216,    4,  110,    0
  310,20191216,    5,  110,    0
  310,20191216,    6,   90,    0
  310,20191216,    7,   80,    0
  310,20191216,    8,   90,    0
  310,20191216,    9,   90,    0
  310,20191216,   10,   80,    0
  310,20191216,   11,   80,    0
  310,20191216,   12,   70,    0
  310,20191216,   13,   60,    1
  310,20191216,   14,   60,   -1
  310,20191216,   15,   60,    1
  310,20191216,   16,   80,    3
  310,20191216,   17,   80,    2
  310,20191216,   18,   60,    5
  310,20191216,   19,   50,    3
  310,20191216,   20,   40,    7
  310,20191216,   21,   50,    6
  310,20191216,   22,   60,    1
  310,20191216,   23,   60,   -1
  310,20191216,   24,   60,    0
  310,20191217,    1,   50,    0
  310,20191217,    2,   60,    0
  310,20191217,    3,   60,    0
  310,20191217,    4,   50,   -1
  310,20191217,    5,   50,   -1
  310,20191217,    6,   50,    0
  310,20191217,    7,   90,    0
  310,20191217,    8,   90,    0
  310,20191217,    9,  100,    0
  310,20191217,   10,  140,    0
  310,20191217,   11,  130,    0
  310,20191217,   12,  110,    0
  310,20191217,   13,  130,    0
  310,20191217,   14,  130,    0
  310,20191217,   15,  110,    0
  310,20191217,   16,  130,   -1
  310,20191217,   17,   90,    7
  310,20191217,   18,   90,    5
  310,20191217,   19,   90,    4
  310,20191217,   20,  100,    3
  310,20191217,   21,   70,   -1
  310,20191217,   22,   60,    0
  310,20191217,   23,   60,    0
  310,20191217,   24,   60,    1
  310,20191218,    1,   60,   -1
  310,20191218,    2,   60,    0
  310,20191218,    3,   70,    0
  310,20191218,    4,   90,    0
  310,20191218,    5,   90,    0
  310,20191218,    6,   80,    0
  310,20191218,    7,   70,    0
  310,20191218,    8,   90,    0
  310,20191218,    9,   80,    0
  310,20191218,   10,   80,    0
  310,20191218,   11,   80,    0
  310,20191218,   12,   80,    0
  310,20191218,   13,   80,    0
  310,20191218,   14,   70,    0
  310,20191218,   15,   70,    0
  310,20191218,   16,   90,    0
  310,20191218,   17,   90,    0
  310,20191218,   18,  100,    0
  310,20191218,   19,  110,    0
  310,20191218,   20,  110,    0
  310,20191218,   21,  100,    0
  310,20191218,   22,  110,    0
  310,20191218,   23,   90,    0
  310,20191218,   24,  100,    0
  310,20191219,    1,  120,    0
  310,20191219,    2,  100,    0
  310,20191219,    3,   90,    0
  310,20191219,    4,  110,    0
  310,20191219,    5,  100,    0
  310,20191219,    6,  110,    0
  310,20191219,    7,  110,    0
  310,20191219,    8,  120,    0
  310,20191219,    9,   90,    0
  310,20191219,   10,  110,    0
  310,20191219,   11,  130,    0
  310,20191219,   12,  110,    0
  310,20191219,   13,  100,    0
  310,20191219,   14,  100,    0
  310,20191219,   15,  120,   -1
  310,20191219,   16,  130,    0
  310,20191219,   17,  120,   -1
  310,20191219,   18,  120,    1
  310,20191219,   19,  130,    2
  310,20191219,   20,  120,    0
